question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
What is the average length of rivers per country in countries with a lake?,"SELECT l.country_name, AVG(r.length) AS average_length FROM river r JOIN lake l ON r.country_name = l.country_name GROUP BY 1;",geography,table_join,,postgres,"SELECT l.country_name,
       AVG(r.length) AS average_river_length
FROM lake l
JOIN river r ON l.country_name = r.country_name
GROUP BY l.country_name
HAVING COUNT(l.lake_name) > 0;",,,0,1,0,0,0,24.15,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the highest point in each state and what is the population density of that state?,"SELECT highlow.state_name, highlow.highest_point, state.density FROM highlow JOIN state ON highlow.state_name = state.state_name;",geography,table_join,,postgres,"SELECT h.state_name,
       h.highest_elevation,
       s.density
FROM highlow h
JOIN state s ON h.state_name = s.state_name
WHERE h.highest_point IS NOT NULL
  AND s.population > 0;",,INCORRECT RESULTS,0,0,0,0,0,15.59,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which countries have both lakes and rivers?,SELECT DISTINCT lake.country_name FROM lake JOIN river ON lake.country_name = river.country_name;,geography,table_join,,postgres,"SELECT DISTINCT l.country_name
FROM lake l
JOIN river r ON l.country_name = r.country_name
WHERE l.lake_name IS NOT NULL
  AND r.river_name IS NOT NULL;",,,0,1,0,0,0,22.13,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
"Which lakes have a name that starts with ""Lake""? They should be located in states with an area greater than 1000 square kilometers.",SELECT lake.lake_name FROM lake JOIN state ON lake.state_name = state.state_name WHERE state.area > 1000 AND lake.lake_name ilike 'Lake%' ORDER BY lake.lake_name NULLS LAST;,geography,table_join,,postgres,"SELECT lake.lake_name
FROM lake
JOIN state ON lake.state_name = state.state_name
WHERE lake.lake_name LIKE 'Lake%'
  AND state.area > 1000;",,,0,1,0,0,0,15.22,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which states border the state where lake ontario is?,SELECT border_info.border FROM border_info JOIN lake ON border_info.state_name = lake.state_name WHERE lake.lake_name ilike '%Ontario%';,geography,table_join,,postgres,"SELECT b.border
FROM border_info AS b
JOIN lake AS l ON b.state_name = l.state_name
WHERE l.lake_name = 'Ontario';",,INCORRECT RESULTS,0,0,0,0,0,21.52,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
How many restaurants are there in each city? Order the results by the number of restaurants in descending order.,"SELECT location.city_name, COUNT(DISTINCT location.restaurant_id) AS number_of_restaurants FROM LOCATION GROUP BY location.city_name ORDER BY number_of_restaurants DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT g.city_name,
       COUNT(r.id) AS restaurant_count
FROM restaurant r
JOIN geographic g ON r.city_name = g.city_name
GROUP BY g.city_name
ORDER BY restaurant_count DESC;",,,0,1,0,0,0,13.65,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
How many restaurants serve Italian food in each city?,"SELECT restaurant.city_name, COUNT(*) AS number_of_restaurants FROM restaurant WHERE restaurant.food_type ILIKE '%Italian%' GROUP BY restaurant.city_name ORDER BY number_of_restaurants DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT l.city_name,
       COUNT(r.id) AS italian_restaurant_count
FROM restaurant r
JOIN LOCATION l ON r.id = l.restaurant_id
WHERE r.food_type = 'Italian'
GROUP BY l.city_name;",,,0,1,0,0,0,14.66,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the average rating of restaurants serving each type of food?,"SELECT restaurant.food_type, AVG(restaurant.rating) AS average_rating FROM restaurant GROUP BY restaurant.food_type ORDER BY average_rating DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT food_type,
       AVG(rating) AS average_rating
FROM restaurant
GROUP BY food_type;",,,0,1,0,0,0,14.68,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the total count of restaurants in each city?,"SELECT location.city_name, COUNT(DISTINCT location.restaurant_id) AS total_count FROM LOCATION GROUP BY location.city_name;",restaurants,group_by,,postgres,"SELECT l.city_name,
       COUNT(r.id) AS restaurant_count
FROM restaurant r
JOIN LOCATION l ON r.id = l.restaurant_id
GROUP BY l.city_name;",,,0,1,0,0,0,13.82,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the total number of restaurants serving each type of food?,"SELECT restaurant.food_type, COUNT(DISTINCT restaurant.id) AS total_number_of_restaurants FROM restaurant GROUP BY restaurant.food_type;",restaurants,group_by,,postgres,"SELECT food_type,
       COUNT(*) AS number_of_restaurants
FROM restaurant
GROUP BY food_type;",,,0,1,0,0,0,13.58,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the restaurants in Los Angeles that have a rating higher than 4?,SELECT DISTINCT restaurant.name FROM restaurant WHERE restaurant.city_name ILIKE '%Los Angeles%' AND restaurant.rating > 4 ORDER BY restaurant.name NULLS LAST;,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name
FROM restaurant
WHERE rating > 4
  AND city_name = 'Los Angeles';",,,0,1,0,0,0,21.56,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the restaurants that serve Italian food?,SELECT restaurant.name FROM restaurant WHERE LOWER(restaurant.food_type) ILIKE '%italian%';,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name
FROM restaurant
WHERE food_type = 'Italian';",,,0,1,0,0,0,13.04,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What's the name and food type of all the restaurants located on Market St in San Francisco?,"SELECT restaurant.name, restaurant.food_type FROM restaurant JOIN LOCATION ON restaurant.id = location.restaurant_id WHERE location.street_name ILIKE '%Market St%' AND location.city_name ILIKE '%San Francisco%';",restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT r.name,
       r.food_type
FROM restaurant r
JOIN LOCATION l ON r.id = l.restaurant_id
WHERE l.street_name = 'Market St'
  AND l.city_name = 'San Francisco';",,,0,1,0,0,0,15.42,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What's the name and rating of all the restaurants that have a rating greater than 4 and are located in the city of New York?,"SELECT restaurant.name, restaurant.rating FROM restaurant WHERE restaurant.rating > 4 AND restaurant.city_name ILIKE '%New York%';",restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name,
       rating
FROM restaurant
WHERE city_name = 'New York'
  AND rating > 4;",,,0,1,0,0,0,14.42,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which city has the highest-rated restaurant?,SELECT DISTINCT restaurant.city_name FROM restaurant WHERE rating=(SELECT MAX(rating) FROM restaurant);,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT DISTINCT l.city_name AS city_with_highest_rated_restaurant
FROM restaurant r
JOIN LOCATION l ON r.city_name = l.city_name
WHERE r.rating =
    (SELECT MAX(rating)
     FROM restaurant);",,,0,1,0,0,0,13.35,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
List the restaurants starting from the best ratings to the lowest,"SELECT {name, id}, rating FROM restaurant ORDER BY rating DESC;",restaurants,order_by,,postgres,"SELECT id,
       name,
       rating
FROM restaurant
ORDER BY rating DESC;",,,0,1,0,0,0,12.70,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the top 3 restaurants with the highest ratings?,SELECT restaurant.name FROM restaurant ORDER BY restaurant.rating DESC NULLS LAST LIMIT 3;,restaurants,order_by,,postgres,"SELECT name
FROM restaurant
ORDER BY rating DESC
LIMIT 3;",,,0,1,0,0,0,13.86,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the average rating of restaurants in each region? Order the results by the region name.,"SELECT geographic.region, AVG(restaurant.rating) AS average_rating FROM restaurant JOIN geographic ON restaurant.city_name = geographic.city_name GROUP BY geographic.region ORDER BY geographic.region NULLS LAST;",restaurants,order_by,,postgres,"SELECT g.region,
       AVG(r.rating) AS average_rating
FROM restaurant r
JOIN geographic g ON r.city_name = g.city_name
GROUP BY g.region
ORDER BY g.region;",,,0,1,0,0,0,14.26,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which restaurants serve Italian cuisine or are located in New York? Order the results by the restaurant name.,SELECT name FROM restaurant WHERE food_type ILIKE '%Italian%' OR city_name ILIKE '%New York%' ORDER BY name NULLS LAST;,restaurants,order_by,,postgres,"SELECT r.name
FROM restaurant r
WHERE r.food_type = 'Italian'
  OR r.city_name = 'New York'
ORDER BY r.name ASC;",,,0,1,0,0,0,14.98,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which street has the most number of restaurants?,SELECT street_name FROM location GROUP BY street_name ORDER BY COUNT(restaurant_id) DESC LIMIT 1;,restaurants,order_by,,postgres,"SELECT l.street_name
FROM LOCATION l
JOIN restaurant r ON l.city_name = r.city_name
GROUP BY l.street_name
ORDER BY COUNT(r.id) DESC
LIMIT 1;",,,0,1,0,0,0,14.31,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of Italian restaurants out of all restaurants in Los Angeles?,"SELECT CAST(COUNT(CASE WHEN food_type ILIKE '%Italian%' THEN 1 END) AS FLOAT) / NULLIF(COUNT(food_type), 0) AS ratio FROM restaurant WHERE city_name ILIKE '%Los Angeles%';",restaurants,ratio,,postgres,"WITH total_restaurants AS
  (SELECT COUNT(*) AS total
   FROM restaurant
   WHERE city_name = 'Los Angeles'),
     italian_restaurants AS
  (SELECT COUNT(*) AS italian_count
   FROM restaurant
   WHERE food_type = 'Italian'
     AND city_name = 'Los Angeles')
SELECT (italian_count::numeric / total) * 100 AS percentage_italian,
       italian_count || ':' || total AS ratio
FROM total_restaurants,
     italian_restaurants;",,INCORRECT RESULTS,0,0,0,0,0,15.67,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of restaurants serving vegan food to restaurants serving non-vegan food in San Francisco? Match food_type case insensitively,"SELECT CAST(SUM(CASE WHEN LOWER(restaurant.food_type) LIKE '%vegan%' THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN LOWER(restaurant.food_type) NOT LIKE '%vegan%' THEN 1 ELSE 0 END), 0) AS ratio FROM restaurant WHERE LOWER(restaurant.city_name) ILIKE '%san francisco%';",restaurants,ratio,,postgres,"SELECT (COUNT(CASE
                  WHEN LOWER(food_type) = 'vegan' THEN id
              END)::float / COUNT(CASE
                                      WHEN LOWER(food_type) != 'vegan' THEN id
                                  END)) AS vegan_to_non_vegan_ratio
FROM restaurant
WHERE city_name = 'San Francisco';",,,0,1,0,0,0,15.60,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of restaurants with a rating above 4 to restaurants with a rating below 4 in New York?,"SELECT CAST(COUNT(CASE WHEN rating > 4 THEN 1 END) AS FLOAT) / NULLIF(COUNT(CASE WHEN rating < 4 THEN 1 END), 0) AS ratio FROM restaurant WHERE city_name ILIKE 'New York';",restaurants,ratio,,postgres,"SELECT (COUNT(r1.id) * 1.0 / COUNT(r2.id)) AS rating_ratio
FROM restaurant r1
JOIN restaurant r2 ON r1.city_name = r2.city_name
WHERE r1.rating > 4
  AND r1.city_name = 'New York'
  AND r2.rating <= 4
  AND r2.city_name = 'New York';",,INCORRECT RESULTS,0,0,0,0,0,16.37,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of restaurants with a rating above 4.0 to restaurants with a rating below 4.0 overall?,"SELECT CAST(SUM(CASE WHEN restaurant.rating > 4.0 THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN restaurant.rating < 4.0 THEN 1 ELSE 0 END), 0) AS ratio FROM restaurant;",restaurants,ratio,,postgres,"SELECT (COUNT(r1.id) * 1.0 / COUNT(r2.id)) AS rating_ratio
FROM restaurant r1,
     restaurant r2
WHERE r1.rating > 4.0
  AND r2.rating < 4.0;",,INCORRECT RESULTS,0,0,0,0,0,15.88,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of restaurants with rating > 4.5 to the total number of restaurants in the database.,"SELECT COUNT(*)::float / NULLIF((SELECT COUNT(*) FROM restaurant), 0) AS rating_ratio FROM restaurant WHERE rating > 4.5;",restaurants,ratio,,postgres,"SELECT (COUNT(*) FILTER (
                         WHERE rating > 4.5) / COUNT(*)) AS high_rating_ratio
FROM restaurant;",,INCORRECT RESULTS,0,0,0,0,0,13.80,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
How many restaurants are there in each region?,"SELECT geographic.region, COUNT(DISTINCT restaurant.id) AS number_of_restaurants FROM geographic JOIN restaurant ON geographic.city_name = restaurant.city_name GROUP BY geographic.region ORDER BY number_of_restaurants DESC;SELECT geographic.region, COUNT(DISTINCT restaurant.id) AS number_of_restaurants FROM geographic LEFT JOIN restaurant ON geographic.city_name = restaurant.city_name GROUP BY geographic.region ORDER BY number_of_restaurants DESC;",restaurants,table_join,,postgres,"SELECT g.region,
       COUNT(r.id) AS restaurant_count
FROM geographic g
JOIN restaurant r ON g.city_name = r.city_name
GROUP BY g.region;",,,0,1,0,0,0,12.67,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
