question,query,db_name,query_category,instructions,db_type,generated_query,reason,error_msg,exact_match,correct,error_query_gen,error_db_exec,timeout,latency_seconds,tokens_used,k_shot_prompt,glossary,table_metadata_string,table_aliases,prev_invalid_sql,prev_error_msg,question_0,query_0,question_1,query_1,cot_instructions,cot_pregen,cost_in_cents
What is the ratio of the length of the Mississippi River to the length of the Rhine River?,"SELECT CAST((SELECT length FROM river WHERE LOWER(river_name) LIKE '%mississippi%') AS FLOAT) / NULLIF((SELECT length FROM river WHERE LOWER(river_name) LIKE '%rhine%'), 0) AS ratio ;",geography,ratio,,postgres,"SELECT
  (SELECT LENGTH
   FROM river
   WHERE river_name = 'Mississippi')::numeric /
  (SELECT LENGTH
   FROM river
   WHERE river_name = 'Rhine') AS ratio;",,,0,1,0,0,0,4.66,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the ratio of the population of the United States to the population of California?,"SELECT CAST(SUM(NULLIF(state.population, 0)) FILTER (WHERE LOWER(state.country_name) LIKE '%united states%') AS FLOAT) / CAST(SUM(NULLIF(state.population, 0)) FILTER (WHERE LOWER(state.state_name) LIKE '%california%') AS FLOAT) AS population_ratio FROM state;",geography,ratio,,postgres,"SELECT
  (SELECT population
   FROM state
   WHERE country_name = 'United States')::float /
  (SELECT population
   FROM state
   WHERE state_name = 'California') AS population_ratio;",,"EXECUTION ERROR: (psycopg2.errors.CardinalityViolation) more than one row returned by a subquery used as an expression

[SQL: SELECT
  (SELECT population
   FROM state
   WHERE country_name = 'United States')::float /
  (SELECT population
   FROM state
   WHERE state_name = 'California') AS population_ratio;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.97,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the average length of rivers per country in countries with a lake?,"SELECT l.country_name, AVG(r.length) AS average_length FROM river r JOIN lake l ON r.country_name = l.country_name GROUP BY 1;",geography,table_join,,postgres,"SELECT r.country_name,
       AVG(r.length) AS avg_river_length
FROM river r
JOIN lake l ON r.country_name = l.country_name
GROUP BY r.country_name;",,,0,1,0,0,0,5.35,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
What is the highest point in each state and what is the population density of that state?,"SELECT highlow.state_name, highlow.highest_point, state.density FROM highlow JOIN state ON highlow.state_name = state.state_name;",geography,table_join,,postgres,"SELECT h.state_name AS state,
       h.highest_point AS highest_point_in_state,
       s.density AS population_density_of_state
FROM highlow h
JOIN state s ON h.state_name = s.state_name;",,,0,1,0,0,0,4.88,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which countries have both lakes and rivers?,SELECT DISTINCT lake.country_name FROM lake JOIN river ON lake.country_name = river.country_name;,geography,table_join,,postgres,"SELECT DISTINCT c.country_name
FROM
  (SELECT country_name
   FROM lake
   UNION ALL SELECT country_name
   FROM river) AS combined_countries
JOIN city ON combined_countries.country_name = city.country_name
GROUP BY c.country_name
HAVING COUNT(DISTINCT CASE
                          WHEN TABLE_NAME = 'lake' THEN 1
                      END) > 0
AND COUNT(DISTINCT CASE
                       WHEN TABLE_NAME = 'river' THEN 1
                   END) > 0;",,"EXECUTION ERROR: (psycopg2.errors.UndefinedTable) missing FROM-clause entry for table ""c""
LINE 1: SELECT DISTINCT c.country_name
                        ^

[SQL: SELECT DISTINCT c.country_name
FROM
  (SELECT country_name
   FROM lake
   UNION ALL SELECT country_name
   FROM river) AS combined_countries
JOIN city ON combined_countries.country_name = city.country_name
GROUP BY c.country_name
HAVING COUNT(DISTINCT CASE
                          WHEN TABLE_NAME = 'lake' THEN 1
                      END) > 0
AND COUNT(DISTINCT CASE
                       WHEN TABLE_NAME = 'river' THEN 1
                   END) > 0;]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,6.19,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
"Which lakes have a name that starts with ""Lake""? They should be located in states with an area greater than 1000 square kilometers.",SELECT lake.lake_name FROM lake JOIN state ON lake.state_name = state.state_name WHERE state.area > 1000 AND lake.lake_name ilike 'Lake%' ORDER BY lake.lake_name NULLS LAST;,geography,table_join,,postgres,"SELECT l.lake_name
FROM lake l
JOIN state s ON l.state_name = s.state_name
WHERE l.lake_name LIKE 'Lake%'
  AND s.area > 1000;",,,0,1,0,0,0,4.34,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
Which states border the state where lake ontario is?,SELECT border_info.border FROM border_info JOIN lake ON border_info.state_name = lake.state_name WHERE lake.lake_name ilike '%Ontario%';,geography,table_join,,postgres,"SELECT state_name
FROM lake
WHERE lake_name = 'Lake Ontario';",,INCORRECT RESULTS,0,0,0,0,0,6.37,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- city AS c
-- lake AS l
-- river AS r
-- state AS s
-- highlow AS h
-- mountain AS m
-- border_info AS bi
",,,,,,,,False,n/a
How many restaurants are there in each city? Order the results by the number of restaurants in descending order.,"SELECT location.city_name, COUNT(DISTINCT location.restaurant_id) AS number_of_restaurants FROM LOCATION GROUP BY location.city_name ORDER BY number_of_restaurants DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT city_name,
       COUNT(*) AS restaurant_count
FROM restaurant
GROUP BY city_name
ORDER BY restaurant_count DESC;",,,0,1,0,0,0,4.43,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
How many restaurants serve Italian food in each city?,"SELECT restaurant.city_name, COUNT(*) AS number_of_restaurants FROM restaurant WHERE restaurant.food_type ILIKE '%Italian%' GROUP BY restaurant.city_name ORDER BY number_of_restaurants DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT r.city_name,
       COUNT(*) AS number_of_restaurants
FROM restaurant r
WHERE r.food_type = 'Italian'
GROUP BY r.city_name;",,,0,1,0,0,0,4.23,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the average rating of restaurants serving each type of food?,"SELECT restaurant.food_type, AVG(restaurant.rating) AS average_rating FROM restaurant GROUP BY restaurant.food_type ORDER BY average_rating DESC NULLS LAST;",restaurants,group_by,,postgres,"SELECT food_type,
       AVG(rating) AS average_rating
FROM restaurant
GROUP BY food_type;",,,0,1,0,0,0,3.98,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the total count of restaurants in each city?,"SELECT location.city_name, COUNT(DISTINCT location.restaurant_id) AS total_count FROM LOCATION GROUP BY location.city_name;",restaurants,group_by,,postgres,"SELECT city_name,
       COUNT(*) AS restaurant_count
FROM restaurant
GROUP BY city_name;",,,0,1,0,0,0,3.96,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the total number of restaurants serving each type of food?,"SELECT restaurant.food_type, COUNT(DISTINCT restaurant.id) AS total_number_of_restaurants FROM restaurant GROUP BY restaurant.food_type;",restaurants,group_by,,postgres,"SELECT food_type,
       COUNT(*) AS total_restaurants
FROM restaurant
GROUP BY food_type;",,,0,1,0,0,0,4.21,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the restaurants in Los Angeles that have a rating higher than 4?,SELECT DISTINCT restaurant.name FROM restaurant WHERE restaurant.city_name ILIKE '%Los Angeles%' AND restaurant.rating > 4 ORDER BY restaurant.name NULLS LAST;,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name
FROM restaurant
WHERE city_name = 'Los Angeles'
  AND rating > 4;",,,0,1,0,0,0,3.97,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the restaurants that serve Italian food?,SELECT restaurant.name FROM restaurant WHERE LOWER(restaurant.food_type) ILIKE '%italian%';,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name
FROM restaurant
WHERE food_type = 'Italian';",,,0,1,0,0,0,3.73,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What's the name and food type of all the restaurants located on Market St in San Francisco?,"SELECT restaurant.name, restaurant.food_type FROM restaurant JOIN LOCATION ON restaurant.id = location.restaurant_id WHERE location.street_name ILIKE '%Market St%' AND location.city_name ILIKE '%San Francisco%';",restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT r.name,
       r.food_type
FROM restaurant r
JOIN LOCATION l ON r.city_name = l.city_name
AND r.street_name = l.street_name
WHERE l.street_name = 'Market St'
  AND l.city_name = 'San Francisco';",,"EXECUTION ERROR: (psycopg2.errors.UndefinedColumn) column r.street_name does not exist
LINE 5: AND r.street_name = l.street_name
            ^
HINT:  Perhaps you meant to reference the column ""l.street_name"".

[SQL: SELECT r.name,
       r.food_type
FROM restaurant r
JOIN LOCATION l ON r.city_name = l.city_name
AND r.street_name = l.street_name
WHERE l.street_name = 'Market St'
  AND l.city_name = 'San Francisco';]
(Background on this error at: https://sqlalche.me/e/20/f405)",0,0,0,1,0,4.60,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What's the name and rating of all the restaurants that have a rating greater than 4 and are located in the city of New York?,"SELECT restaurant.name, restaurant.rating FROM restaurant WHERE restaurant.rating > 4 AND restaurant.city_name ILIKE '%New York%';",restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT name,
       rating
FROM restaurant
WHERE rating > 4
  AND city_name = 'New York';",,,0,1,0,0,0,3.83,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which city has the highest-rated restaurant?,SELECT DISTINCT restaurant.city_name FROM restaurant WHERE rating=(SELECT MAX(rating) FROM restaurant);,restaurants,instruct,"
Follow the instructions below to generate the query:
Match all strings case-insensitively using wildcard operators
",postgres,"SELECT l.city_name
FROM restaurant r
JOIN LOCATION l ON r.city_name = l.city_name
WHERE r.rating =
    (SELECT MAX(rating)
     FROM restaurant);",,,0,1,0,0,0,4.80,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
List the restaurants starting from the best ratings to the lowest,"SELECT {name, id}, rating FROM restaurant ORDER BY rating DESC;",restaurants,order_by,,postgres,"SELECT id,
       name,
       rating,
       food_type,
       city_name
FROM restaurant
ORDER BY rating DESC;",,,0,1,0,0,0,4.09,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What are the names of the top 3 restaurants with the highest ratings?,SELECT restaurant.name FROM restaurant ORDER BY restaurant.rating DESC NULLS LAST LIMIT 3;,restaurants,order_by,,postgres,"SELECT name
FROM restaurant
ORDER BY rating DESC
LIMIT 3;",,,0,1,0,0,0,3.93,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the average rating of restaurants in each region? Order the results by the region name.,"SELECT geographic.region, AVG(restaurant.rating) AS average_rating FROM restaurant JOIN geographic ON restaurant.city_name = geographic.city_name GROUP BY geographic.region ORDER BY geographic.region NULLS LAST;",restaurants,order_by,,postgres,"SELECT g.region,
       AVG(r.rating) AS average_rating
FROM restaurant r
JOIN LOCATION l ON r.city_name = l.city_name
JOIN geographic g ON l.city_name = g.city_name
GROUP BY g.region
ORDER BY g.region;",,,0,1,0,0,0,5.57,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which restaurants serve Italian cuisine or are located in New York? Order the results by the restaurant name.,SELECT name FROM restaurant WHERE food_type ILIKE '%Italian%' OR city_name ILIKE '%New York%' ORDER BY name NULLS LAST;,restaurants,order_by,,postgres,"SELECT id,
       name,
       food_type,
       city_name
FROM restaurant
WHERE food_type = 'Italian'
  OR city_name = 'New York'
ORDER BY name;",,,0,1,0,0,0,5.07,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
Which street has the most number of restaurants?,SELECT street_name FROM location GROUP BY street_name ORDER BY COUNT(restaurant_id) DESC LIMIT 1;,restaurants,order_by,,postgres,"SELECT street_name,
       COUNT(*) AS restaurant_count
FROM LOCATION
GROUP BY street_name
ORDER BY restaurant_count DESC
LIMIT 1;",,,0,1,0,0,0,4.87,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of Italian restaurants out of all restaurants in Los Angeles?,"SELECT CAST(COUNT(CASE WHEN food_type ILIKE '%Italian%' THEN 1 END) AS FLOAT) / NULLIF(COUNT(food_type), 0) AS ratio FROM restaurant WHERE city_name ILIKE '%Los Angeles%';",restaurants,ratio,,postgres,"SELECT (COUNT(CASE
                  WHEN food_type = 'Italian' THEN 1
              END) * 1.0 / COUNT(*)) AS italian_restaurant_ratio
FROM restaurant
WHERE city_name = 'Los Angeles';",,,0,1,0,0,0,4.78,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
What is the ratio of restaurants serving vegan food to restaurants serving non-vegan food in San Francisco? Match food_type case insensitively,"SELECT CAST(SUM(CASE WHEN LOWER(restaurant.food_type) LIKE '%vegan%' THEN 1 ELSE 0 END) AS FLOAT) / NULLIF(SUM(CASE WHEN LOWER(restaurant.food_type) NOT LIKE '%vegan%' THEN 1 ELSE 0 END), 0) AS ratio FROM restaurant WHERE LOWER(restaurant.city_name) ILIKE '%san francisco%';",restaurants,ratio,,postgres,"SELECT (COUNT(CASE
                  WHEN LOWER(food_type) = 'vegan' THEN id
              END) / COUNT(CASE
                               WHEN LOWER(food_type) IN ('vegan', 'non-vegan') THEN id
                           END)) AS vegan_to_non_vegan_ratio
FROM restaurant
WHERE city_name = 'San Francisco';",,INCORRECT RESULTS,0,0,0,0,0,5.49,n/a,,,,"Use the following table aliases when referencing tables in the query:
-- location AS l
-- geographic AS g
-- restaurant AS r
",,,,,,,,False,n/a
